feature,importance
cw12e146,9.89953987300396e-05
cv19k218,9.883327584248036e-05
ch18k252,9.879770368570462e-05
cw18k139,9.8718438493961e-05
cw20m583,9.864141975413077e-05
cs11d377,9.852506082097534e-05
ch16i002,9.850059905147646e-05
ca16e071,9.849876369116828e-05
cv19k151,9.846893954090774e-05
ch20m137,9.843484804150648e-05
ca18f063,9.842051258601714e-05
cs19l349,9.835310504513473e-05
ch19l254,9.830182125369902e-05
cf16i396,9.823241271078587e-05
cs20m358,9.810053597902879e-05
ch18k133,9.808978211367503e-05
cf10c_m,9.795273945201188e-05
cf14g020,9.788877900973603e-05
ch17j186,9.785896099856473e-05
cp19k047,9.785162933440006e-05
cv18j153,9.778276762517635e-05
cs18k460,9.776887947055002e-05
cs20m324,9.775846547199762e-05
ch19l007,9.768911149876658e-05
cs11d350,9.756135114002973e-05
ci16i354,9.751395771218085e-05
cv08a039,9.748010052135214e-05
cv17i113,9.746186128722911e-05
cs18k007,9.710634913062677e-05
cp18j083,9.708768448035698e-05
cs19l469,9.70563996816054e-05
cs17j421,9.688091449788772e-05
cf12e163,9.658130784373498e-05
cs20m063,9.654030509409495e-05
cp14g002,9.65170911513269e-05
ci20m315,9.649905223341193e-05
cf08a390,9.642235090723261e-05
cw19l390,9.638813207857311e-05
cp20l054,9.621679419069551e-05
cs20m385,9.618501826480497e-05
cw15h502,9.615154135644843e-05
cp09b027,9.595514529792126e-05
cw20m263,9.579624747857451e-05
cs13f090,9.577692981110886e-05
cv19k011,9.575211151968688e-05
cp20l021,9.572371754984488e-05
ci20m214,9.570705151418224e-05
burgstat_2017,9.559087993693538e-05
cv16h134,9.557723387842998e-05
cv19k103,9.555326198551484e-05
ch20m074,9.549666265229462e-05
cf08a129,9.546030923957005e-05
cp18j189,9.54497672864818e-05
ch20m006,9.543078789420179e-05
cv20l037,9.533597949484829e-05
cd14g036,9.530326860840432e-05
ch19l017,9.527722694713248e-05
cw20m410,9.518692786514293e-05
cw19l501,9.518518481854699e-05
cf16i251,9.51641850406304e-05
cp20l102,9.512962924418389e-05
cs17j144,9.512224642094225e-05
cp20l044,9.500974715592747e-05
cp20l063,9.499979387328494e-05
cf14g029,9.497598966845544e-05
ci17j252,9.493100128565857e-05
cw14g002,9.485163161571109e-05
cr17j111,9.48490524024237e-05
cs17j286,9.484468137088697e-05
cs17j502,9.472835881751962e-05
cf18k022,9.467046913869126e-05
cp17i026,9.460378532821778e-05
cs20m569,9.448969558434328e-05
cs20m371,9.436049583655404e-05
cp18j132,9.432671504328027e-05
ci14g047,9.426688484381884e-05
cs15h243,9.42170991038438e-05
cs17j474,9.414977466803975e-05
cv18j250,9.410086067873635e-05
cs19l205,9.406335084349848e-05
cs19l173,9.399469126947224e-05
cp20l199,9.386169904246344e-05
ci19l354,9.378739241583389e-05
cw18k030,9.378467802889645e-05
cw20m139,9.369391136715421e-05
ch20m045,9.349147921966505e-05
cw16i126,9.339212192571722e-05
ci18k337,9.33103892748477e-05
cf20m515,9.32356081193575e-05
cs17j315,9.323061385657638e-05
oplcat_2015,9.321917696070159e-05
cs19l412,9.320431308879051e-05
cf18k113,9.31161775952205e-05
cf20m068,9.308441758548724e-05
cf14g132,9.29860575524799e-05
cw20m586,9.293168841395527e-05
cv20l021,9.285724627261516e-05
ca20g_m,9.282216342398897e-05
cd20m049,9.277499202653416e-05
cf20m131,9.271841994973329e-05
cf20m143,9.251765823137248e-05
cs19l505,9.235082870873157e-05
ch19l252,9.227334521710873e-05
cf19l151,9.214620877173729e-05
cv19k131,9.207403627442545e-05
cw17j060,9.200129716191441e-05
cv19k284,9.19514786801301e-05
cs20m244,9.193544519803254e-05
cs20m164,9.190025502903154e-05
cf12e166,9.178417531074956e-05
cs20m285,9.169772147288313e-05
cv17i133,9.152093844022602e-05
ci11d001,9.151628182735294e-05
cs19l446,9.140666588791646e-05
cw19l428,9.133498679148033e-05
ch15h254,9.125424548983574e-05
cs20m570,9.111735516853514e-05
cp19k043,9.102484909817576e-05
cw14g429,9.101625619223341e-05
ci16i045,9.094968845602125e-05
cw18k429,9.07198409549892e-05
ci15h319,9.070422311197035e-05
cv19k215,9.032342040882213e-05
cw17j027,9.031203444465064e-05
cf11d432,9.022997255669907e-05
cv18j294,9.022546752390781e-05
ci20m241,9.020718061947264e-05
cp19k191,9.007989581277798e-05
ch16i018,8.986266038846225e-05
cv17i103,8.978807454695925e-05
cw19l599,8.974273441708647e-05
cf18k145,8.967358735390007e-05
cv12e176,8.960023842519149e-05
ci15h019,8.956154488259926e-05
cw16i545,8.946889010985615e-05
ch19l257,8.934355855672038e-05
cv17i267,8.934098877944052e-05
cp11d026,8.933422941481695e-05
cf20m113,8.931521279009758e-05
cp20l061,8.92133984962129e-05
cs14g371,8.913890633266419e-05
cs17j484,8.882391193765216e-05
cv16h125,8.879021333996207e-05
cs18k328,8.876854280970292e-05
cp11d032,8.873346814652905e-05
cp15h011,8.858692308422178e-05
cf20m520,8.848041306919185e-05
nettoink_2013,8.843084287946112e-05
ci17j230,8.828594582155347e-05
cf16i485,8.822169729683083e-05
cv20l014,8.820678854704056e-05
cp17i015,8.809998689685017e-05
cs15h491,8.806314144749194e-05
cp15h003,8.805482138996013e-05
cf16i487,8.79866856848821e-05
cv18j001,8.789002367848298e-05
cp19k017,8.779753079579677e-05
cv19k031,8.768025509198196e-05
cw15h332,8.749704284127802e-05
ci20m377,8.747492279326252e-05
ch18k263,8.735615222477122e-05
ci14g253,8.734127186471596e-05
cf19l026,8.730831541470252e-05
cf20m524,8.725291263544932e-05
cs20m449,8.716543811715383e-05
cw14g005,8.708834684512112e-05
cp17i108,8.70405469868274e-05
ch17j260,8.683681153343059e-05
ch17j087,8.683617488713935e-05
ch15h261,8.669750241097063e-05
ca14d013,8.664540473546367e-05
ci19l226,8.656363229420094e-05
cs20m035,8.640157966510742e-05
ci10c005,8.627563511254266e-05
cv18j276,8.625433838460594e-05
cs19l324,8.624329666417907e-05
ci18k254,8.620453445473686e-05
cp17i171,8.611870941876987e-05
cf18k512,8.607562631368637e-05
cf20m451,8.607346171629615e-05
ci19l339,8.606955071854827e-05
cp19k113,8.600449336881866e-05
cf09b150,8.5963707533665e-05
cv18j030,8.591083860665094e-05
cs16i499,8.581354632042348e-05
cs15h330,8.578320375818294e-05
ci19l261,8.565847019781359e-05
cs20m390,8.557418232157943e-05
cs20m022,8.554260421078652e-05
cs17j131,8.546668595954543e-05
cf17j506,8.546060053049587e-05
ci20m253,8.542209207007545e-05
cs18k159,8.541152055840939e-05
cr13f030,8.534440712537616e-05
ci18k339,8.525662269676104e-05
ci15h235,8.5244393631001e-05
cf13f423,8.519914263160899e-05
cp09b014,8.513439388480037e-05
cd18k088,8.508863538736477e-05
ca16e013,8.491866901749745e-05
cs17j269,8.491612379657454e-05
cv19k224,8.487937179779692e-05
ci16i240,8.486489969072863e-05
cv16h209,8.459997616228065e-05
cv18j111,8.459240871161455e-05
cv19k302,8.45827880766592e-05
ci17j229,8.441632871836191e-05
cv20l131,8.405917515119654e-05
cf12e394,8.391190567635931e-05
cp20l017,8.387899833905976e-05
cv20l038,8.387152047362179e-05
cs18k357,8.37898874124221e-05
cf18k507,8.372610318474472e-05
cs20m499,8.363558299606666e-05
cf17j161,8.362480639334535e-05
cv16h215,8.353449766218546e-05
cr18k034,8.346808317583054e-05
cf09b024,8.345543756149709e-05
cs19l517,8.342330693267286e-05
ci20m154,8.340280942320533e-05
cd19l036,8.339939540746855e-05
ci18k232,8.327943942276761e-05
cw13f394,8.32209043437615e-05
cp14g130,8.304765651701018e-05
cv20l286,8.304047230467404e-05
cf18k014,8.289225661428645e-05
cs17j237,8.28740703582298e-05
cs20m598,8.282035059892223e-05
ch15h014,8.27522380859591e-05
cf20m314,8.268844976555556e-05
ch19l083,8.247172081610188e-05
cs17j283,8.238155896833632e-05
cp14g160,8.236720600507397e-05
cr12e099,8.235003997469903e-05
cv16h014,8.232703657995444e-05
cd20m029,8.213708861148916e-05
cs18k175,8.211836393456906e-05
cp17i030,8.203935703932075e-05
cv14g013,8.190073276637122e-05
ch17j190,8.183966292563127e-05
cs19l408,8.18381886347197e-05
cd19l003,8.1580103142187e-05
cf19l143,8.145923493430018e-05
cw14g145,8.145679385052063e-05
cw20m126,8.137182743439553e-05
cp19k135,8.136446194839664e-05
ci19l356,8.117712241073605e-05
cw18k004,8.103832078631967e-05
cs18k160,8.102117135422304e-05
cv19k045,8.099079468593118e-05
cv18j307,8.098479156615213e-05
cd18k083,8.097324462141842e-05
cs14g352,8.096398960333318e-05
ci18k330,8.087501191766933e-05
ch17j134,8.073584467638284e-05
ca18f068,8.069828470524953e-05
cr19l042,8.059839774432476e-05
cw12e505,8.055944635998458e-05
cs20m365,8.023814734769985e-05
ci18k221,8.022931797313504e-05
cd20m053,8.021741814445704e-05
cs18k425,8.016570154723013e-05
cf19l205,8.001726746442728e-05
ch17j005,8.000139496289194e-05
cs12e378,7.999236549949273e-05
cd14g040,7.990665108081885e-05
cs17j135,7.978872963576578e-05
ci19l375,7.968518912093714e-05
cf15h031,7.965009717736393e-05
cv17i217,7.944388858049933e-05
cs20m556,7.943639502627775e-05
cs20m552,7.941053445392754e-05
cp14g068,7.938167982501909e-05
cf14g022,7.937891859910451e-05
cv19k309,7.934832547107362e-05
cf14g191,7.933712186058983e-05
ci08a159,7.931033906061202e-05
cf19l166,7.930891661089845e-05
cs20m503,7.914395291663823e-05
ci16i010,7.913194281172764e-05
cs17j422,7.912526507425355e-05
ch18k209,7.90629601397086e-05
ci18k340,7.902514516899828e-05
cs20m021,7.891776476753876e-05
cr14g087,7.887980609666556e-05
cw15h046,7.881205328885699e-05
cs18k340,7.861361427785596e-05
cf20m510,7.85852394074027e-05
cv19k039,7.849041139706969e-05
cw15h039,7.840080797905102e-05
cp20l026,7.810124407114927e-05
ca16e012,7.806030407664366e-05
ch19l126,7.79700858402066e-05
cd19l075,7.786975766066462e-05
ci15h320,7.786823334754445e-05
cv11d038,7.78547691879794e-05
cs18k335,7.771566743031144e-05
cd19l034,7.76411070546601e-05
cp19k020,7.756155901006423e-05
ci17j232,7.749196083750576e-05
cf17j141,7.747410745650996e-05
cf17j147,7.743306196061894e-05
cr17j035,7.741562149021775e-05
cp19k130,7.732873200438917e-05
cs16i321,7.723247108515352e-05
cs13f413,7.707231270615011e-05
cd15h034,7.706815313213156e-05
cf19l_m,7.697255932725966e-05
cs20m363,7.685266791668255e-05
cp20l107,7.6747487838702e-05
ci20m300,7.674605149077252e-05
cf20m513,7.670781633350998e-05
cf17j155,7.667648606002331e-05
ci17j234,7.661898689548252e-05
cf19l007,7.660162873435183e-05
cf15h136,7.646910671610385e-05
ci20m213,7.644913603144232e-05
ch11e195,7.63626885600388e-05
cf18k158,7.622224984515924e-05
cf18k160,7.621722579642665e-05
cv19k261,7.618776726303622e-05
cf18k484,7.609369640704244e-05
ci11d011,7.605310383951291e-05
cp19k163,7.597543753945502e-05
cp19k153,7.59672220738139e-05
cp14g168,7.596031900902744e-05
cp10c009,7.59555769036524e-05
cv17i220,7.5837284384761e-05
cs20m165,7.580253532069037e-05
cv19k289,7.556008768005995e-05
cf08a150,7.555986667284742e-05
ch17j217,7.554773947049398e-05
cs19l144,7.551762246293947e-05
cv20l103,7.531885285061435e-05
ci16i320,7.528486912633525e-05
cw14g497,7.52795094740577e-05
cv19k307,7.524202939324098e-05
cw17j135,7.51802167542337e-05
cf19l015,7.51465172470489e-05
cf20m488,7.496949183405377e-05
cs17j002,7.494414603570476e-05
cs17j357,7.493447060369363e-05
ch13g233,7.4921492341673e-05
cw10c127,7.491286896765814e-05
cw19l604,7.486714821425267e-05
cw14g501,7.479515852537588e-05
ci20m383,7.477911788100755e-05
cf18k510,7.47663143556565e-05
cv17i126,7.475741585949436e-05
cw20m435,7.469536922144471e-05
cs11d342,7.466341776307672e-05
ch17j257,7.461947734554997e-05
cw17j322,7.455530430888757e-05
cs19l516,7.451293640770018e-05
cf20m205,7.44658777875884e-05
cw17j498,7.446276185874012e-05
cs20m104,7.439997716573998e-05
ch19l015,7.4326626418042e-05
cf11d025,7.43059063097462e-05
cw11d517,7.424571958836168e-05
cw19l002,7.409697718685493e-05
ch16i207,7.400441245408729e-05
cr17j117,7.400388903988642e-05
ch18k021,7.39881543267984e-05
cw19l153,7.389034726656973e-05
cs16i029,7.386015386146028e-05
cs16i001,7.382654439425096e-05
ci17j356,7.377731935775955e-05
cp20l201,7.373681228273199e-05
cw20m095,7.373122116405284e-05
cs20m473,7.360986637650058e-05
cr18k119,7.35333405827987e-05
cs17j165,7.343897414102685e-05
cf15h132,7.341961827478372e-05
cf20m339,7.336965063586831e-05
cs16i261,7.313069136216654e-05
cw19l104,7.310055298148654e-05
ch17j251,7.309107604669407e-05
cv20l026,7.305801318580052e-05
cv20l034,7.30441015548422e-05
cs18k354,7.303328311536461e-05
cp11d023,7.286426261998713e-05
cs20m311,7.280630325112725e-05
cp19k199,7.277155924612089e-05
cp14g191,7.274896051967517e-05
cf20m142,7.27081710465427e-05
cs20m235,7.255854291088326e-05
cf16i397,7.253313629007607e-05
cf15h451,7.242498622872517e-05
cp14g149,7.242398532980587e-05
cf18k018,7.233553515106905e-05
ch16i014,7.231730705825612e-05
cp17i164,7.230723031170783e-05
cv12e155,7.228061440400779e-05
cw13f002,7.223254215205088e-05
cv19k313,7.222037849174967e-05
cw17j149,7.220439147204161e-05
cs13f191,7.219693361548707e-05
cf20m184,7.208162423921749e-05
cv20l012,7.206194277387112e-05
cf11d418,7.206077134469524e-05
ch17j001,7.192664543254068e-05
cs17j351,7.191889926616568e-05
cv19k278,7.187996905599903e-05
cp20l064,7.17758080099884e-05
cv11d162,7.174316851887852e-05
ch17j149,7.172030382207595e-05
cp19k198,7.171760807977989e-05
ca12c075,7.160687891882844e-05
cp17i046,7.158774678828195e-05
cs19l290,7.152541365940124e-05
partner_2009,7.14603957021609e-05
cd20m014,7.142152003325464e-05
cp20l067,7.139722572446772e-05
cs20m190,7.116820779629052e-05
cp09b170,7.114755862858146e-05
cp17i003,7.104884571162984e-05
cr09b120,7.096039189491421e-05
cp14g205,7.094261673046276e-05
ch15h186,7.082708179950714e-05
cv11d111,7.081158400978893e-05
cf12e131,7.062929944368079e-05
cf17j390,7.053564604575513e-05
cs19l435,7.028802065178752e-05
cs19l102,7.021315832389519e-05
cv19k106,7.01941353327129e-05
cf16i_m,7.013241065578768e-05
ci18k001,6.993062388005455e-05
ci20m317,6.989814573898911e-05
cs20m407,6.984305946389213e-05
ch15h238,6.984273932175711e-05
ci16i006,6.982266859267838e-05
cf14g008,6.982235936447978e-05
cp17i052,6.975863789193681e-05
cs20m342,6.970874892431311e-05
cf17j145,6.962471979932161e-05
cv12e041,6.948640657356009e-05
ch17j250,6.948399550310569e-05
cs16i102,6.945656582502124e-05
cf12e029,6.942329491721466e-05
ci19l320,6.935502233318402e-05
cf15h485,6.93411366228247e-05
cf18k009,6.90774845679698e-05
cs17j090,6.903740722918883e-05
cw12e527,6.89179141772911e-05
cf19l505,6.883514652145095e-05
cw19l425,6.871212281112093e-05
oplzon_2009,6.865359409857774e-05
cs19l422,6.864357965241652e-05
cd19l030,6.841952927061357e-05
cs20m354,6.822501563874539e-05
cr17j106,6.818646215833724e-05
cr17j039,6.816255336161703e-05
cv18j040,6.81210394759546e-05
cf14g_m,6.800460209888115e-05
cs17j279,6.797256810386898e-05
cw18k443,6.796203342673834e-05
cp11d028,6.79457007208839e-05
cw17j411,6.789127655792981e-05
cv20l314,6.786508311051875e-05
cp17i043,6.785733421565965e-05
cw17j426,6.783922435715795e-05
cs17j232,6.782270793337375e-05
cs20m025,6.779759132768959e-05
cp17i145,6.7726755332842e-05
cw20m053,6.768882326468884e-05
ci16i339,6.767465674784034e-05
brutohh_f_2014,6.766939623048529e-05
cr16i099,6.764600357200834e-05
cf18k015,6.763707642676309e-05
ci19l140,6.758919334970415e-05
ci17j315,6.74610273563303e-05
cd18k039,6.732737529091537e-05
cw16i504,6.727359686919954e-05
cw17j319,6.726932770106941e-05
cs20m124,6.720884903188562e-05
ci09b270,6.71940651955083e-05
cd13f034,6.71698508085683e-05
cs20m335,6.714005758112762e-05
cf17j025,6.709179797326215e-05
cp18j008,6.699571622448275e-05
cp15h014,6.697862409055233e-05
cp20l141,6.679999546577164e-05
cv17i219,6.673684401903301e-05
ci19l009,6.668279092991725e-05
ch08b135,6.663842214038596e-05
cf13f192,6.660447979811579e-05
cs15h211,6.65041443426162e-05
ch19l004,6.649160786764696e-05
cs14g378,6.644452560067293e-05
cp17i028,6.642003427259624e-05
cp18j018,6.630147254327312e-05
cf16i015,6.622626824537292e-05
cs16i512,6.622048385906965e-05
cs17j500,6.616013934035436e-05
cf17j166,6.612100696656853e-05
cf14g141,6.611997741856612e-05
cf14g033,6.611025310121477e-05
cs18k111,6.606418901355937e-05
cp14g064,6.604530062759295e-05
cr20m092,6.602150938306295e-05
cw20m190,6.600564665859565e-05
ci13f020,6.582032074220479e-05
cp17i151,6.579570981557481e-05
cv17i162,6.574955295945983e-05
cw18k034,6.562975613633171e-05
cs15h365,6.560314068337902e-05
cs19l164,6.54889845463913e-05
migration_background_bg,6.546326198986208e-05
ch19l016,6.534299131999433e-05
cs20m282,6.533776991091145e-05
cp20l023,6.528462108690292e-05
cs15h280,6.525335857077152e-05
cd18k008,6.52388553135097e-05
cs16i350,6.522869171021739e-05
ch16i249,6.518178633996285e-05
cw17j421,6.511656101793051e-05
cr10c035,6.505472629214637e-05
ch19l133,6.504516932182014e-05
cf18k388,6.494853005278856e-05
cw15h002,6.481069431174546e-05
cw19l577,6.480792399088386e-05
cp18j052,6.472077075159177e-05
ch18k199,6.469926120189484e-05
ch18k191,6.464346552093048e-05
cs17j192,6.46407570457086e-05
cw20m604,6.457079598476412e-05
cf15h_m,6.444743257816299e-05
cf18k184,6.442813901230693e-05
cs13f124,6.434625538531691e-05
cs18k105,6.4339530581492e-05
ch18k201,6.432845225390338e-05
ci20m330,6.432079362639342e-05
cf20m483,6.42281463569816e-05
cv09b043,6.420845602406189e-05
cv18j006,6.412801394617418e-05
brutohh_f_2017,6.410798931710815e-05
cw13f383,6.409222260117531e-05
cs15h102,6.401049176929519e-05
cs17j306,6.393717194441706e-05
cp18j135,6.384471362252953e-05
cv20l213,6.384429542549697e-05
cw16i002,6.384205062204273e-05
cf18k390,6.383383424690692e-05
cp20l126,6.377155682457669e-05
ca16e082,6.376234523486346e-05
cw19l139,6.372031884893659e-05
cv20l001,6.370684695866657e-05
nettohh_f_2010,6.36767508694902e-05
cs20m327,6.365375020322972e-05
cf12e009,6.353356002364308e-05
cp15h189,6.350456038717311e-05
cf20m144,6.343289032884059e-05
cs16i008,6.342788947222289e-05
ch19l012,6.338002185657388e-05
cs17j356,6.336903788906056e-05
ci18k017,6.328905874397606e-05
cv17i268,6.326327275019139e-05
cf18k156,6.326265429379418e-05
cs19l288,6.31902294117026e-05
cf18k135,6.318834783769489e-05
cs13f244,6.312793993856758e-05
cp17i172,6.309349328148528e-05
cd14g008,6.308832575996348e-05
ch16i192,6.2943683587946e-05
cf10c005,6.294335616985336e-05
ci13f326,6.292171019595116e-05
cr17j002,6.280070374486968e-05
cr20m158,6.274158113228623e-05
cs18k001,6.264135299716145e-05
cp17i184,6.261934322537854e-05
ci18k186,6.255821062950417e-05
cp20l074,6.253762035157706e-05
cr15h041,6.248268255149014e-05
cw20m297,6.247784403967671e-05
cs15h341,6.247614851417893e-05
cv16h133,6.24593740212731e-05
cp20l070,6.231138354451105e-05
ci17j244,6.229858763617813e-05
cs17j329,6.225103334145388e-05
cw19l497,6.223142554517835e-05
cd20m091,6.221877340806259e-05
ca20g067,6.218374528543791e-05
cv17i224,6.206227863003733e-05
cw20m005,6.205440604389878e-05
cf20m453,6.202440863489755e-05
ci18k320,6.194305808548961e-05
cp20l137,6.18984659013222e-05
cv16h122,6.187475810293108e-05
cs15h316,6.180260243127123e-05
cs11d277,6.175013550091535e-05
ci20m307,6.17054033682507e-05
cp14g109,6.16833713138476e-05
ch20m206,6.16735895846432e-05
cs20m502,6.15976978224353e-05
ch18k135,6.158835390124295e-05
cf20m083,6.148498505353928e-05
cf16i030,6.145259976619855e-05
cv20l134,6.145059978734935e-05
cs18k427,6.1392956695272e-05
cv19k033,6.138094886409817e-05
cs15h231,6.112801202107221e-05
cp20l154,6.109358264438924e-05
cs19l377,6.108349134592572e-05
cf10c181,6.106586079113185e-05
ch16i146,6.106139335315675e-05
cs18k286,6.104536078055389e-05
ch18k097,6.103152918512933e-05
cv18j225,6.100084783611237e-05
cw10c145,6.097630102885887e-05
ch20m100,6.089840826462023e-05
cf17j002,6.0854643379570916e-05
cs20m374,6.084274809836643e-05
cw14g046,6.079910235712305e-05
cp17i094,6.06869398325216e-05
cf12e149,6.06546709605027e-05
ch20m025,6.065183424652787e-05
ch20m015,6.064652006898541e-05
cs14g291,6.0608505009440705e-05
brutoink_2011,6.060044324840419e-05
cs15h090,6.052572280168533e-05
cp13f147,6.040992957423441e-05
brutohh_f_2018,6.037895605004451e-05
cf17j393,6.0351127103785984e-05
cv20l240,6.029407177265966e-05
cv19k125,6.0203077737241983e-05
cv19k249,6.019937245582696e-05
cw18k072,6.015197868691757e-05
cp14g018,6.012179801473394e-05
cv16h104,6.0096997913205996e-05
brutohh_f_2012,6.008878654029104e-05
cw12e133,6.005333852954209e-05
cp20l121,6.003684165989398e-05
cf19l218,5.990825047774706e-05
cv12e195,5.980876085232012e-05
ci14g226,5.979277011647355e-05
cp17i090,5.96096579101868e-05
cr15h102,5.959612826700322e-05
ch09c002,5.9522950323298573e-05
cf20m521,5.9518518355616834e-05
cw18k499,5.945661951045622e-05
cv20l205,5.94277516938746e-05
cv12e029,5.9368750953581184e-05
cs17j280,5.925913364990265e-05
cf14g023,5.9257577319726806e-05
cv20l011,5.913640052312985e-05
cs18k331,5.912789492867887e-05
ca18f017,5.908079765504226e-05
cf18k392,5.903868589030026e-05
cs19l501,5.9020567050538375e-05
cs19l134,5.892776607652195e-05
cs16i351,5.892622851888518e-05
cs18k376,5.873973145753553e-05
ci19l240,5.8700992212834535e-05
cd20m041,5.8526185966911726e-05
cv14g220,5.8522877225186676e-05
cp09b117,5.832589158671908e-05
cf20m508,5.814825817651581e-05
cs20m582,5.81282474740874e-05
cf18k165,5.810558650409803e-05
cv18j145,5.81012636757805e-05
cd14g081,5.807802318713584e-05
cf19l245,5.805984983453527e-05
cv17i131,5.7983350416179746e-05
ch20m097,5.7772624131757766e-05
cp18j002,5.771979976998409e-05
cv11d160,5.76702477701474e-05
cs18k176,5.7648248912300915e-05
cs17j514,5.761521606473252e-05
ci11d267,5.755994425271638e-05
cs19l325,5.754838275606744e-05
cr19l134,5.7533528888598084e-05
cs17j310,5.752662218583282e-05
cf16i394,5.7490232848067535e-05
cs17j201,5.741589848184958e-05
cw14g331,5.735962258768268e-05
cp20l065,5.734013393521309e-05
cp11d131,5.731725104851648e-05
cv19k110,5.7303339417558163e-05
ch17j227,5.729345139116049e-05
cw16i499,5.725406663259491e-05
ch20m170,5.720956323784776e-05
cw16i519,5.7178498536814004e-05
cw20m525,5.712496931664646e-05
cf17j453,5.707932905352209e-05
cd19l078,5.702652271111219e-05
cf20m206,5.7013751757040154e-05
ch16i255,5.6962371672852896e-05
cp19k133,5.693068374057475e-05
ch18k260,5.6922137446235865e-05
ci11d318,5.683780909748748e-05
cp20l151,5.681100833498931e-05
cv17i155,5.6715145547059365e-05
cw15h150,5.6649292673682794e-05
cf18k180,5.657857491314644e-05
cs17j199,5.652379695675336e-05
ci19l151,5.648759736232023e-05
ca18f060,5.641063762595877e-05
cp20l165,5.635730610720202e-05
cs09b172,5.6328786740778014e-05
cf19l202,5.6310016589122824e-05
cv18j144,5.6273194786626846e-05
cs20m398,5.626843176287366e-05
cd10c082,5.626367055810988e-05
cs14g153,5.620192314381711e-05
cs13f038,5.6187334848800674e-05
cs17j160,5.614253313979134e-05
cr17j042,5.6105569456121884e-05
cs17j137,5.6040056279016426e-05
woonvorm_2010,5.602654414360586e-05
cs18k350,5.590743177208424e-05
cp20l122,5.584478071796184e-05
cw19l598,5.5828457334428094e-05
ci09b272,5.5762426200089976e-05
cs19l403,5.5746138968970627e-05
cr20m110,5.5717732607263315e-05
ch20m267,5.5708110267005395e-05
ch17j130,5.5695373248454416e-05
cp11d081,5.563687955145724e-05
cp20l110,5.5469374729000265e-05
ci18k355,5.544510713662021e-05
cp14g017,5.533914008992724e-05
cv18j034,5.5264517868636176e-05
cf18k150,5.520703280126327e-05
cf15h007,5.511199924512766e-05
ch20m044,5.511126255441923e-05
cv13f228,5.5108579545049e-05
cs17j493,5.500682891579345e-05
cs14g377,5.500114639289677e-05
cw17j528,5.4982974234008e-05
cw17j136,5.4904248827369884e-05
cs18k033,5.490045441547409e-05
ch20m152,5.488090755534358e-05
cf12e398,5.4879968956811354e-05
cw18k413,5.487674388859887e-05
ci17j246,5.479032552102581e-05
cv16h228,5.45988241356099e-05
ci12e200,5.4575597459916025e-05
ci18k251,5.455750579130836e-05
cf20m181,5.4543422720598755e-05
cw18k146,5.453605444927234e-05
cs16i403,5.437952495412901e-05
ci15h010,5.437358959170524e-05
cs18k291,5.435539878817508e-05
cp14g051,5.433881074168312e-05
cd15h040,5.4320107665262185e-05
cp17i083,5.4287429520627484e-05
cv18j266,5.415751286363957e-05
cp17i183,5.4101512887427816e-05
cw14g052,5.401513772085309e-05
cf20m505,5.3969515434459936e-05
cw16i036,5.3902513172943145e-05
cp09b124,5.390196020016447e-05
cd19l093,5.377673005568795e-05
cs19l440,5.37493633601116e-05
cr19l162,5.373879866965581e-05
cs20m106,5.372025259475777e-05
cs19l283,5.366164225506509e-05
cs16i494,5.364339449442923e-05
cf20m454,5.3630890761269256e-05
cf13f391,5.360873183235526e-05
cp20l115,5.353594224288827e-05
ci20m_m,5.351518217366902e-05
cw15h053,5.347802152755321e-05
cf20m486,5.345121780919726e-05
cp19k149,5.342611501646388e-05
cw20m400,5.333325680112466e-05
cw19l528,5.328704742169066e-05
cs19l472,5.321496428223327e-05
cs16i124,5.3183808631729335e-05
cf18k153,5.315816815709695e-05
cp17i126,5.307102037477307e-05
cs20m347,5.3059280617162585e-05
cs17j102,5.303604484652169e-05
cv18j310,5.299295163752049e-05
cp19k010,5.292092100717127e-05
ci15h230,5.291262596074375e-05
age_bg,5.2874993343721144e-05
cf15h139,5.286817940941546e-05
cp17i153,5.285749284666963e-05
ci10c013,5.2792474889429286e-05
ch18k208,5.2742466579047687e-05
cv16h118,5.2737850637640804e-05
cs13f346,5.264230276225135e-05
cw19l198,5.2621328222812735e-05
cv20l219,5.257587989149215e-05
cw17j140,5.2573392167687416e-05
cv18j024,5.256275471765548e-05
cp17i168,5.24919094004872e-05
cs17j191,5.248526008472254e-05
cf16i507,5.245868305792101e-05
cp18j198,5.243111627351027e-05
cw18k521,5.239338497631252e-05
cf20m253,5.238809762886376e-05
cr16i107,5.23636745128897e-05
ci20m354,5.2362257179083826e-05
ch19l165,5.236216384219006e-05
ci16i229,5.2361567213665694e-05
cs14g328,5.230123315413948e-05
cf17j149,5.228822647040943e-05
cs14g039,5.228416921454482e-05
cr18k092,5.2136605518171564e-05
cv16h222,5.213594340602867e-05
ci17j007,5.208574202697491e-05
cf12e147,5.1953295042039827e-05
cs20m308,5.188914792597643e-05
ci18k356,5.1879742386518046e-05
cp14g177,5.179211984795984e-05
cp17i088,5.176820013730321e-05
cv14g221,5.1705166697502136e-05
cf08a024,5.145958857610822e-05
nettohh_f_2009,5.1445777899061795e-05
cs16i105,5.134782622917555e-05
cf14g397,5.129165811013081e-05
cp18j113,5.1281211199238896e-05
cv18j102,5.120789370494094e-05
